ClienteID,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefonia,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn
6173-ITPWD,male,0,Yes,No,47,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),83.35,4065.0,1
9734-UYXQI,female,0,No,No,2,Yes,dsl,No,No,No,Month-to-month,Electronic check,49.4,106.55,1
1216-BGTSP,male,0,No,No,45,Yes,fiber optic,Yes,Yes,Yes,Month-to-month,Credit card (automatic),108.45,4964.7,0
4138-NAXED,male,0,No,No,51,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),81.0,4085.75,0
2189-UXTKY,female,0,Yes,No,22,Yes,dsl,Yes,Yes,Yes,Month-to-month,Electronic check,79.2,1742.75,1
0744-BIKKF,male,0,No,No,72,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),86.65,6224.8,0
7483-IQWIB,male,0,Yes,Yes,37,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,92.95,3415.25,0
5248-KWLAR,male,0,Yes,Yes,71,Yes,dsl,Yes,Yes,Yes,Two year,Electronic check,90.35,6325.25,0
4958-GZWIY,male,0,Yes,Yes,7,Yes,dsl,No,No,No,Month-to-month,Electronic check,48.7,340.25,1
7996-MHXLW,female,0,No,No,66,Yes,no,No,No,No,Two year,Credit card (automatic),25.15,1683.6,0
7833-PKIHD,male,0,Yes,Yes,51,Yes,dsl,Yes,Yes,Yes,One year,Bank transfer (automatic),76.4,3966.3,0
7061-OVMIM,female,0,Yes,Yes,30,Yes,no,No,No,No,One year,Bank transfer (automatic),19.55,608.5,0
5153-RTHKF,female,0,No,No,34,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,85.35,2896.6,0
1852-QSWCD,male,0,Yes,Yes,64,Yes,no,No,No,No,Two year,Mailed check,24.8,1514.85,0
4832-VRBMR,male,1,Yes,No,65,Yes,fiber optic,No,No,Yes,One year,Bank transfer (automatic),103.15,6792.45,0
9079-LWTFD,male,0,No,No,47,Yes,fiber optic,Yes,Yes,Yes,Month-to-month,Mailed check,100.75,4669.2,0
6356-ELRKD,female,0,No,No,1,Yes,fiber optic,Yes,No,Yes,Month-to-month,Electronic check,95.6,95.6,1
8624-GIOUT,female,0,No,No,49,Yes,dsl,Yes,No,No,Month-to-month,Credit card (automatic),59.75,2934.3,1
3392-EHMNK,female,0,Yes,Yes,67,Yes,fiber optic,No,Yes,Yes,Two year,Credit card (automatic),94.1,6302.8,0
5986-WWXDV,male,0,No,Yes,39,Yes,no,No,No,No,One year,Bank transfer (automatic),19.35,779.2,0
3061-BCKYI,male,0,No,No,14,Yes,no,No,No,No,Month-to-month,Mailed check,19.9,283.75,0
6179-GJPSO,female,1,No,No,43,Yes,fiber optic,Yes,Yes,Yes,Month-to-month,Credit card (automatic),108.15,4600.7,1
7901-TBKJX,male,1,No,No,56,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,101.05,5594.0,0
7228-PAQPD,female,0,No,No,14,Yes,dsl,No,Yes,No,One year,Credit card (automatic),59.1,772.85,0
3177-LASXD,female,0,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,71.35,71.35,1
7746-QYVCO,male,0,Yes,Yes,16,Yes,dsl,Yes,No,No,One year,Mailed check,55.85,857.8,0
5804-HYIEZ,male,0,Yes,Yes,70,Yes,fiber optic,Yes,No,Yes,Month-to-month,Electronic check,106.05,7554.05,0
9919-FZDED,male,1,Yes,No,72,Yes,dsl,Yes,No,Yes,Two year,Credit card (automatic),84.1,5981.65,0
5934-TSSAU,female,0,Yes,Yes,23,Yes,fiber optic,No,No,No,Month-to-month,Credit card (automatic),75.3,1702.9,0
3486-KHMLI,male,0,No,Yes,21,Yes,no,No,No,No,Month-to-month,Mailed check,24.7,467.15,0
4897-QSUYC,female,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,20.15,20.15,1
1084-UQCHV,male,0,No,Yes,1,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),69.75,69.75,1
8290-YWKHZ,female,1,Yes,No,32,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,93.2,2931.0,1
2955-BJZHG,male,0,Yes,Yes,17,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,80.85,1400.85,1
3806-DXQOM,female,0,No,No,4,No,dsl,Yes,No,No,Month-to-month,Electronic check,33.65,137.85,1
6784-XYJAE,female,0,No,No,36,Yes,dsl,No,No,No,One year,Electronic check,55.8,1941.5,0
3933-DQPWX,female,0,No,No,50,No,dsl,No,Yes,No,Two year,Credit card (automatic),39.7,1932.75,0
6661-EIPZC,female,0,Yes,Yes,48,No,dsl,No,Yes,No,Month-to-month,Credit card (automatic),29.5,1423.05,0
8957-THMOA,female,0,No,Yes,50,Yes,no,No,No,No,Two year,Credit card (automatic),20.15,970.85,0
2251-PYLPB,male,0,Yes,No,72,Yes,dsl,Yes,Yes,No,Two year,Credit card (automatic),79.55,5810.9,0
5555-RNPGT,male,0,No,Yes,10,Yes,no,No,No,No,Month-to-month,Credit card (automatic),24.8,223.9,0
1057-FOGLZ,female,0,No,No,18,Yes,no,No,No,No,Month-to-month,Mailed check,19.65,391.7,0
9300-RENDD,male,0,No,No,1,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,79.95,79.95,1
0761-AETCS,female,0,No,No,1,Yes,no,No,No,No,Month-to-month,Electronic check,19.3,19.3,1
8087-LGYHQ,male,0,No,No,9,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,94.05,811.65,0
4137-BTIKL,male,0,No,No,2,Yes,fiber optic,Yes,No,No,Month-to-month,Mailed check,90.75,174.75,0
2190-BCXEC,female,0,Yes,No,40,Yes,fiber optic,No,Yes,No,Month-to-month,Credit card (automatic),78.85,3126.85,0
6227-FBDXH,male,0,Yes,No,69,Yes,fiber optic,No,No,Yes,One year,Bank transfer (automatic),99.5,6841.45,0
2153-MREFK,female,0,Yes,No,37,Yes,fiber optic,Yes,Yes,No,One year,Electronic check,99.2,3754.6,1
2911-WDXMV,male,0,No,Yes,18,Yes,fiber optic,No,No,No,Month-to-month,Credit card (automatic),80.55,1406.65,0
7206-PQBBZ,male,1,Yes,No,11,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,70.2,834.7,0
3106-ULWFW,female,0,Yes,No,8,Yes,fiber optic,No,No,No,Month-to-month,Credit card (automatic),85.2,627.4,1
0925-VYDLG,female,0,No,No,3,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,75.25,242.0,1
4547-FZJWE,male,0,Yes,Yes,55,Yes,dsl,Yes,No,No,One year,Credit card (automatic),59.45,3157.0,0
7422-WNBTY,male,0,Yes,No,33,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,93.35,3092.0,0
0842-IWYCP,female,0,No,No,46,Yes,dsl,No,No,No,Month-to-month,Bank transfer (automatic),44.95,2168.9,0
3521-HTQTV,male,0,No,No,34,Yes,no,No,No,No,Two year,Bank transfer (automatic),26.1,980.35,0
3744-ZBHON,female,0,No,No,3,Yes,no,No,No,No,Month-to-month,Electronic check,20.2,65.95,0
3373-DIUUN,male,0,Yes,Yes,30,Yes,no,No,No,No,Two year,Mailed check,21.25,711.9,0
8383-SGHJU,female,0,No,No,33,Yes,dsl,Yes,Yes,No,One year,Electronic check,59.4,1952.8,0
7607-QKKTJ,male,0,Yes,Yes,45,Yes,fiber optic,No,No,No,One year,Credit card (automatic),95.0,4368.85,0
7707-PYBBH,male,0,No,No,40,Yes,dsl,Yes,Yes,No,Month-to-month,Mailed check,61.9,2647.1,0
8984-HPEMB,female,0,No,No,71,Yes,fiber optic,Yes,Yes,Yes,Two year,Electronic check,118.65,8477.6,0
4349-GFQHK,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Electronic check,54.35,54.35,1
4139-DETXS,female,0,Yes,Yes,72,No,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),64.45,4528.0,0
9779-DPNEJ,female,0,Yes,Yes,22,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,80.15,1790.65,0
9805-FILKB,male,0,Yes,Yes,46,Yes,no,No,No,No,One year,Bank transfer (automatic),20.2,845.6,0
5793-YOLJN,female,0,Yes,Yes,55,Yes,no,No,No,No,Two year,Mailed check,21.0,1210.3,0
0673-IGUQO,male,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,20.45,20.45,0
4123-FCVCB,female,0,No,No,12,Yes,dsl,No,Yes,Yes,One year,Mailed check,75.85,854.45,0
8819-IMISP,male,0,No,No,31,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,80.45,2429.1,0
7802-EFKNY,male,0,Yes,No,5,No,dsl,No,No,No,Month-to-month,Electronic check,24.95,100.4,1
8311-UEUAB,female,0,Yes,Yes,67,Yes,dsl,Yes,No,Yes,Two year,Electronic check,75.5,5229.45,0
5858-EAFCZ,male,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Mailed check,44.45,44.45,0
8035-BUYVG,male,0,Yes,No,40,No,dsl,Yes,No,No,One year,Electronic check,42.35,1716.45,1
1163-ONYEY,male,0,Yes,Yes,41,Yes,dsl,Yes,No,Yes,Month-to-month,Credit card (automatic),74.55,3023.55,0
9787-XVQIU,male,0,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,75.3,75.3,1
8945-MUQUF,male,0,No,No,51,Yes,fiber optic,Yes,No,Yes,One year,Electronic check,94.8,4837.6,1
5656-MJEFC,male,0,Yes,Yes,42,No,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),48.15,2032.3,0
6082-OQFBA,male,0,Yes,Yes,23,Yes,no,No,No,No,One year,Mailed check,19.65,436.9,0
8051-HJRLT,female,1,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,70.55,70.55,1
8974-OVACP,female,0,No,No,1,Yes,no,No,No,No,Month-to-month,Mailed check,20.15,20.15,0
4010-YLMVT,female,0,No,No,56,Yes,fiber optic,Yes,No,Yes,Month-to-month,Credit card (automatic),106.6,5893.95,0
1379-FRVEB,male,0,No,Yes,15,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,91.0,1430.05,0
8612-GXIDD,male,0,Yes,Yes,12,Yes,no,No,No,No,Two year,Bank transfer (automatic),25.4,313.0,0
6288-CHQJB,female,0,Yes,Yes,54,Yes,dsl,Yes,Yes,No,Two year,Bank transfer (automatic),69.95,3871.85,0
8160-HOWOX,female,0,No,No,7,Yes,dsl,No,No,Yes,Month-to-month,Electronic check,66.85,458.1,0
3023-GFLBR,female,0,Yes,Yes,33,Yes,fiber optic,No,No,No,Month-to-month,Credit card (automatic),86.15,2745.7,1
6648-INWPS,male,0,Yes,Yes,16,Yes,no,No,No,No,Month-to-month,Electronic check,20.15,341.35,0
4223-BKEOR,female,0,No,Yes,21,Yes,dsl,Yes,No,No,One year,Mailed check,64.85,1336.8,0
4079-VTGLK,male,1,Yes,No,30,Yes,dsl,No,No,Yes,Two year,Electronic check,74.85,2181.75,0
1763-WQFUK,male,0,No,No,3,Yes,dsl,No,Yes,No,Month-to-month,Mailed check,50.5,147.75,0
1391-UBDAR,male,0,No,No,11,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,72.9,818.45,0
8894-JVDCV,female,0,No,No,62,Yes,fiber optic,Yes,Yes,Yes,One year,Credit card (automatic),115.05,7133.45,0
2023-VQFDL,male,0,No,No,18,Yes,no,No,No,No,Month-to-month,Electronic check,19.0,348.8,0
1345-GKDZZ,male,0,No,Yes,6,Yes,no,No,No,No,Month-to-month,Mailed check,19.55,128.6,0
2014-MKGMH,female,0,No,No,46,Yes,fiber optic,No,No,Yes,One year,Electronic check,101.1,4674.4,0
5628-FCGYG,male,0,No,No,21,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,84.1,1737.45,0
2560-WBWXF,male,0,No,No,68,Yes,no,No,No,No,Two year,Bank transfer (automatic),24.15,1498.85,0
0248-IPDFW,female,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Electronic check,50.1,50.1,0
7978-DKUQH,female,0,Yes,No,25,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,74.6,1797.75,0
4335-UPJSI,female,0,No,Yes,24,Yes,no,No,No,No,Two year,Mailed check,19.75,498.1,0
0524-IAVZO,female,0,Yes,No,30,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,85.0,2624.25,1
2737-YNGYW,female,0,No,No,2,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,80.55,184.1,1
1784-EZDKJ,male,0,Yes,No,51,Yes,fiber optic,No,No,Yes,One year,Bank transfer (automatic),106.8,5498.8,0
9297-FVVDH,female,0,Yes,Yes,57,Yes,dsl,Yes,Yes,Yes,Two year,Electronic check,84.5,4845.4,0
8007-YYPWD,female,0,No,No,15,Yes,no,No,No,No,Two year,Bank transfer (automatic),25.05,369.1,0
7101-HRBLJ,female,0,Yes,Yes,72,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),83.7,6096.9,0
5159-YFPKQ,female,0,No,No,2,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,75.8,160.75,1
6635-CPNUN,male,0,Yes,No,28,Yes,fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),96.6,2684.35,0
4021-RQSNY,male,1,Yes,No,29,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,98.5,3004.15,1
5453-YBTWV,male,0,Yes,Yes,70,Yes,fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),101.1,6994.8,0
5039-LZRQT,female,0,No,No,13,Yes,no,No,No,No,One year,Mailed check,20.2,273.25,0
2931-VUVJN,female,1,Yes,No,59,Yes,fiber optic,Yes,Yes,No,One year,Electronic check,94.05,5483.9,0
9061-TIHDA,male,1,Yes,No,13,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,95.25,1233.65,1
8699-ASUFO,male,1,Yes,No,7,Yes,fiber optic,No,No,No,Month-to-month,Mailed check,74.4,527.9,1
6418-PIQSP,female,0,Yes,No,62,Yes,dsl,Yes,Yes,Yes,Two year,Mailed check,81.0,4985.9,0
8220-OCUFY,female,0,No,No,21,Yes,dsl,Yes,Yes,No,One year,Electronic check,60.25,1258.35,0
3995-WFCSM,female,0,No,No,2,Yes,dsl,No,No,No,Month-to-month,Electronic check,60.85,111.4,0
1895-QTKDO,female,0,No,No,1,Yes,dsl,No,No,No,Month-to-month,Credit card (automatic),43.95,43.95,0
2038-OEQZH,male,0,No,No,4,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,86.05,308.1,0
1178-PZGAB,female,0,No,No,19,Yes,no,No,No,No,One year,Credit card (automatic),20.25,383.65,0
7927-AUXBZ,female,0,No,No,30,Yes,fiber optic,No,Yes,Yes,Month-to-month,Electronic check,85.15,2555.9,1
2626-VEEWG,male,0,Yes,Yes,67,Yes,no,No,No,No,Two year,Credit card (automatic),19.4,1284.2,0
2878-RMWXY,male,1,Yes,No,72,Yes,fiber optic,Yes,No,No,Two year,Credit card (automatic),102.65,7550.3,0
1657-DYMBM,male,0,Yes,No,53,Yes,no,No,No,No,Two year,Credit card (automatic),19.9,1110.05,0
7311-MQJCH,female,0,No,No,5,Yes,no,No,No,No,One year,Electronic check,19.55,99.6,0
7375-WMVMT,male,1,Yes,No,71,Yes,fiber optic,No,Yes,No,Two year,Credit card (automatic),95.5,6707.15,0
1136-XGEQU,female,0,Yes,Yes,50,Yes,dsl,No,Yes,Yes,One year,Credit card (automatic),84.15,4164.4,0
2530-FMFXO,male,0,Yes,Yes,56,Yes,fiber optic,No,Yes,Yes,Two year,Electronic check,103.2,5873.75,0
6844-DZKRF,male,0,No,No,2,Yes,dsl,No,Yes,No,Month-to-month,Credit card (automatic),50.2,109.25,0
4695-WJZUE,female,1,No,No,2,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,88.55,179.25,1
7619-ODSGN,male,0,Yes,Yes,24,Yes,dsl,Yes,No,No,Month-to-month,Electronic check,54.75,1338.15,1
5970-GHJAW,male,0,Yes,Yes,46,Yes,no,No,No,No,Two year,Credit card (automatic),19.95,862.4,0
8879-XUAHX,male,0,Yes,No,71,Yes,fiber optic,Yes,Yes,Yes,Two year,Electronic check,116.25,8564.75,0
3689-MOZGR,female,0,No,No,29,No,dsl,No,Yes,No,Month-to-month,Electronic check,31.2,926.2,0
4195-PNGZS,male,0,Yes,Yes,69,Yes,no,No,No,No,Two year,Bank transfer (automatic),24.45,1718.2,0
5003-XZWWO,male,0,Yes,No,71,Yes,dsl,No,Yes,Yes,Two year,Credit card (automatic),84.2,5956.85,0
3988-RQIXO,female,1,No,No,1,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,91.3,91.3,1
7622-FWGEW,male,1,Yes,No,56,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),85.65,4824.45,0
6922-NCEDI,male,0,No,Yes,56,Yes,no,No,No,No,One year,Mailed check,21.2,1238.65,0
2514-GINMM,male,0,No,No,1,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,79.5,79.5,1
9891-NQDBD,female,0,Yes,No,28,Yes,no,No,No,No,One year,Mailed check,25.55,672.2,0
6131-IUNXN,female,0,Yes,Yes,19,Yes,no,No,No,No,Month-to-month,Mailed check,20.2,382.2,0
8548-AWOFC,male,0,Yes,No,66,Yes,dsl,No,Yes,No,Month-to-month,Electronic check,63.85,4264.6,0
9798-DRYDS,female,0,Yes,Yes,17,Yes,dsl,No,Yes,No,One year,Mailed check,61.95,1070.7,0
8532-UEFWH,male,0,Yes,Yes,52,Yes,no,No,No,No,Two year,Mailed check,25.75,1345.85,0
6296-DDOOR,female,0,No,No,19,Yes,dsl,No,No,Yes,One year,Electronic check,58.2,1045.25,0
7951-VRDVK,female,0,No,No,36,Yes,dsl,Yes,Yes,Yes,One year,Bank transfer (automatic),85.85,3003.55,0
5931-FLJJF,male,1,Yes,No,7,Yes,fiber optic,No,No,No,Month-to-month,Mailed check,70.1,467.55,1
4815-YOSUK,male,0,Yes,Yes,72,Yes,fiber optic,Yes,Yes,No,One year,Credit card (automatic),104.9,7537.5,0
2659-VXMWZ,male,0,Yes,Yes,67,Yes,fiber optic,Yes,No,Yes,One year,Electronic check,111.3,7482.1,1
0380-NEAVX,male,1,No,No,34,Yes,fiber optic,No,No,Yes,One year,Electronic check,99.85,3343.15,0
3207-OYBWH,male,1,Yes,No,57,Yes,fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),95.25,5427.05,1
4285-GYRQC,female,0,Yes,No,7,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,86.25,587.1,1
7216-EWTRS,female,1,Yes,No,1,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,100.8,100.8,1
4365-MSDYN,male,0,Yes,No,8,Yes,no,No,No,No,Month-to-month,Bank transfer (automatic),19.55,161.15,0
7036-TYDEC,female,0,No,No,69,Yes,fiber optic,No,Yes,Yes,Two year,Electronic check,104.0,7028.5,0
5802-ADBRC,female,0,Yes,No,50,Yes,fiber optic,Yes,No,Yes,One year,Mailed check,104.4,5232.9,0
8076-FEZKJ,male,0,No,No,10,Yes,no,No,No,No,One year,Mailed check,19.5,225.85,0
5197-YPYBZ,female,0,Yes,Yes,12,Yes,no,No,No,No,Two year,Credit card (automatic),25.25,274.7,0
8337-MSSXB,female,0,No,No,14,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,86.3,1180.95,1
4312-GVYNH,female,0,Yes,No,70,No,dsl,Yes,Yes,No,Two year,Bank transfer (automatic),49.85,3370.2,0
8495-LJDFO,female,1,No,No,64,Yes,fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),108.95,7111.3,0
0839-JTCUD,female,0,Yes,Yes,66,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),89.9,5958.85,0
5494-WOZRZ,female,0,Yes,Yes,71,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),82.0,5999.85,0
1302-UHBDD,male,1,No,No,20,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,89.95,1648.45,0
2234-EOFPT,male,0,Yes,No,72,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),79.35,5753.25,0
8619-IJNDK,female,0,Yes,Yes,71,Yes,dsl,Yes,Yes,No,Two year,Credit card (automatic),64.05,4492.9,0
8378-LKJAF,male,0,Yes,Yes,38,Yes,fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),101.15,3956.7,0
8182-BJDSI,female,0,No,No,28,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,89.95,2625.55,1
2528-HFYZX,male,1,Yes,No,17,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,76.45,1233.4,1
1153-GNOLC,male,0,No,No,33,No,dsl,No,No,Yes,One year,Electronic check,39.1,1309.0,0
3298-QEICA,female,0,Yes,Yes,23,No,dsl,Yes,Yes,No,Two year,Mailed check,34.6,813.45,0
0788-DXBFY,male,0,Yes,Yes,58,Yes,no,No,No,No,One year,Electronic check,19.55,1108.8,0
3597-YASZG,female,1,Yes,No,70,Yes,fiber optic,No,Yes,Yes,Two year,Bank transfer (automatic),104.45,7349.35,0
3496-LFSZU,male,0,Yes,No,4,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,70.5,294.2,0
5242-UOWHD,male,0,Yes,Yes,45,Yes,no,No,No,No,Two year,Mailed check,20.35,929.2,0
2482-CZGBB,male,0,No,No,10,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,70.0,740.0,1
6479-SZPLM,male,0,Yes,Yes,36,Yes,no,No,No,No,Two year,Credit card (automatic),19.45,754.5,0
8097-VBQTZ,male,0,No,No,54,Yes,dsl,Yes,Yes,Yes,Month-to-month,Mailed check,69.9,3883.3,0
4500-HKANN,male,0,Yes,Yes,23,Yes,dsl,No,Yes,No,Two year,Mailed check,59.7,1414.2,0
9917-KWRBE,female,0,Yes,Yes,41,Yes,dsl,Yes,No,Yes,One year,Credit card (automatic),78.35,3211.2,0
3420-ZDBMA,male,1,No,No,5,Yes,fiber optic,No,No,No,Month-to-month,Mailed check,71.45,371.6,0
2212-LYASK,male,0,Yes,Yes,27,No,dsl,No,No,No,One year,Credit card (automatic),45.85,1246.4,0
1393-IMKZG,female,0,No,No,1,Yes,fiber optic,No,Yes,Yes,Month-to-month,Electronic check,95.85,95.85,0
8069-RHUXK,female,0,Yes,Yes,67,No,dsl,Yes,Yes,No,Two year,Credit card (automatic),35.7,2545.7,0
3398-GCPMU,female,1,Yes,Yes,72,Yes,dsl,Yes,Yes,Yes,Two year,Credit card (automatic),89.55,6448.85,0
2908-WGAXL,female,0,Yes,Yes,56,Yes,no,No,No,No,Two year,Credit card (automatic),24.95,1468.9,0
3378-AJRAO,male,0,Yes,Yes,44,Yes,no,No,No,No,One year,Electronic check,24.85,1013.6,0
1013-QCWAM,female,1,Yes,No,66,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,100.8,6690.75,0
0866-QLSIR,female,0,No,No,34,Yes,dsl,Yes,Yes,No,One year,Mailed check,64.4,2088.75,1
6050-FFXES,female,0,Yes,No,69,Yes,fiber optic,No,Yes,Yes,Two year,Bank transfer (automatic),105.35,7240.65,0
7181-BQYBV,female,0,Yes,Yes,1,Yes,fiber optic,Yes,No,Yes,Month-to-month,Electronic check,102.45,102.45,1
0362-RAOQO,female,0,No,No,40,Yes,no,No,No,No,Two year,Credit card (automatic),19.65,830.25,0
9554-DFKIC,male,0,Yes,Yes,30,Yes,dsl,Yes,No,No,Month-to-month,Bank transfer (automatic),54.45,1588.7,0
5527-ACHSO,female,0,No,No,11,Yes,dsl,No,Yes,Yes,Month-to-month,Mailed check,70.5,829.3,0
0829-DDVLK,female,0,No,No,15,Yes,no,No,No,No,One year,Credit card (automatic),20.1,302.45,0
1399-UBQIU,male,0,No,No,11,Yes,dsl,No,No,Yes,Month-to-month,Electronic check,69.35,712.25,0
1813-JLKWR,female,0,Yes,Yes,64,Yes,no,No,No,No,One year,Bank transfer (automatic),19.8,1336.65,0
0336-PIKEI,male,1,Yes,No,72,Yes,dsl,Yes,Yes,Yes,Two year,Bank transfer (automatic),74.4,5360.75,0
7322-OCWHC,male,1,Yes,No,72,Yes,fiber optic,Yes,Yes,No,Two year,Bank transfer (automatic),93.05,6735.05,0
9537-VHDTA,female,0,No,Yes,1,Yes,dsl,Yes,No,No,Month-to-month,Mailed check,51.2,51.2,0
4957-TIALW,female,0,No,Yes,15,Yes,dsl,Yes,Yes,No,One year,Credit card (automatic),65.6,1010.0,0
2054-PJOCK,female,0,No,No,60,Yes,dsl,No,Yes,Yes,One year,Credit card (automatic),80.55,4847.05,0
9150-HEPMB,male,0,No,No,56,Yes,dsl,Yes,No,No,One year,Mailed check,52.7,3019.7,0
9030-QGZNL,female,0,No,No,8,Yes,no,No,No,No,Two year,Mailed check,20.85,161.65,0
6204-IEUXJ,female,0,No,No,3,Yes,fiber optic,No,Yes,No,Month-to-month,Credit card (automatic),80.1,217.55,1
3126-WQMGH,female,0,Yes,No,49,Yes,dsl,No,No,No,Month-to-month,Credit card (automatic),52.15,2583.75,0
4529-CKBCL,female,0,No,No,2,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,80.2,146.05,1
2506-CLAKW,female,0,No,No,6,Yes,fiber optic,Yes,Yes,No,Month-to-month,Bank transfer (automatic),98.15,567.45,1
7176-WRTNX,male,0,No,No,70,Yes,fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),114.95,7711.25,0
1583-IHQZE,male,0,No,No,12,Yes,fiber optic,No,Yes,Yes,Month-to-month,Mailed check,112.95,1384.75,1
5732-IKGQH,male,1,Yes,No,52,Yes,fiber optic,Yes,Yes,Yes,One year,Bank transfer (automatic),104.45,5481.25,0
9239-GZHZE,female,0,Yes,No,72,Yes,fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),113.65,8124.2,0
7205-BAIAD,female,0,No,No,40,Yes,no,No,No,No,Two year,Bank transfer (automatic),20.6,827.3,0
0151-ONTOV,female,0,No,No,1,Yes,fiber optic,No,No,No,Month-to-month,Mailed check,70.9,70.9,1
4140-MUHUG,female,1,No,No,3,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,86.85,220.95,1
0093-EXYQL,female,1,No,No,40,Yes,fiber optic,No,No,Yes,Month-to-month,Electronic check,91.55,3673.6,0
8064-RAVOH,male,0,No,Yes,1,Yes,dsl,No,No,No,Month-to-month,Electronic check,49.85,49.85,0
0219-QAERP,male,0,Yes,No,30,Yes,no,No,No,No,One year,Credit card (automatic),19.8,576.65,0
0320-JDNQG,male,0,Yes,Yes,23,Yes,fiber optic,Yes,Yes,Yes,Month-to-month,Electronic check,99.85,2331.3,1
7180-PISOG,male,0,Yes,Yes,1,Yes,fiber optic,No,No,No,Month-to-month,Electronic check,74.5,74.5,1
9168-INPSZ,female,1,Yes,No,44,Yes,fiber optic,No,Yes,Yes,Month-to-month,Electronic check,104.15,4495.65,0
3571-RFHAR,male,0,No,No,65,Yes,fiber optic,No,Yes,Yes,Month-to-month,Electronic check,109.15,6941.2,1
0015-UOCOJ,female,1,No,No,7,Yes,dsl,Yes,No,No,Month-to-month,Electronic check,48.2,340.35,0
5334-AFQJB,male,1,No,No,72,Yes,no,No,No,No,Two year,Credit card (automatic),25.1,1789.9,0
2754-SDJRD,female,1,No,No,8,Yes,fiber optic,No,Yes,Yes,Month-to-month,Credit card (automatic),100.15,908.55,0
9578-VRMNM,female,0,No,No,16,Yes,dsl,No,No,No,Month-to-month,Credit card (automatic),65.2,1043.35,1
